Creation Date,Step Count
2024-03-29 22:24:03+03:00,209
2024-03-30 02:33:29+03:00,309
2024-03-30 02:45:25+03:00,497
2024-03-30 02:53:25+03:00,253
2024-03-30 03:03:23+03:00,147
2024-03-30 17:04:01+03:00,150
2024-03-30 17:22:46+03:00,118
2024-03-30 17:36:57+03:00,169
2024-03-30 17:57:45+03:00,344
2024-03-30 18:07:14+03:00,144
2024-03-30 18:25:23+03:00,381
2024-03-30 18:35:31+03:00,150
2024-03-30 18:59:21+03:00,266
2024-03-30 19:08:25+03:00,506
2024-03-30 19:14:10+03:00,726
2024-03-30 19:18:59+03:00,947
2024-03-30 19:22:43+03:00,623
2024-03-30 19:30:00+03:00,394
2024-03-30 19:35:24+03:00,327
2024-03-30 21:25:33+03:00,590
2024-03-30 21:26:48+03:00,608
2024-03-30 21:36:23+03:00,354
2024-03-30 21:45:02+03:00,723
2024-03-30 21:46:09+03:00,741
2024-03-30 21:55:35+03:00,750
2024-03-30 22:05:20+03:00,404
2024-03-30 22:05:36+03:00,408
2024-03-30 22:35:20+03:00,119
2024-03-30 22:45:34+03:00,224
2024-03-30 22:56:39+03:00,192
2024-03-31 03:57:54+03:00,208
2024-03-31 04:32:15+03:00,119
2024-03-31 05:54:26+03:00,162
2024-03-31 06:04:33+03:00,166
2024-03-31 06:42:58+03:00,177
2024-03-31 07:53:34+03:00,528
2024-03-31 07:56:45+03:00,713
2024-03-31 08:06:55+03:00,377
2024-03-31 08:13:02+03:00,343
2024-03-31 08:19:12+03:00,626
2024-03-31 08:22:59+03:00,462
2024-03-31 08:30:35+03:00,830
2024-03-31 08:36:42+03:00,744
2024-03-31 08:40:55+03:00,592
2024-03-31 23:51:24+03:00,105
2024-03-31 23:52:11+03:00,105
2024-03-31 23:53:16+03:00,100
2024-03-31 23:58:34+03:00,661
2024-04-01 00:19:19+03:00,598
2024-04-02 00:56:45+03:00,114
2024-04-02 10:42:28+03:00,195
2024-04-02 10:50:26+03:00,713
2024-04-02 10:52:55+03:00,922
2024-04-02 11:00:49+03:00,801
2024-04-02 11:08:03+03:00,306
2024-04-02 11:15:16+03:00,121
2024-04-02 12:18:30+03:00,281
2024-04-02 12:19:16+03:00,235
2024-04-02 12:29:09+03:00,361
2024-04-02 12:32:01+03:00,693
2024-04-02 12:38:32+03:00,571
2024-04-02 12:42:02+03:00,387
2024-04-02 12:49:20+03:00,139
2024-04-02 14:47:17+03:00,230
2024-04-02 14:47:30+03:00,236
2024-04-02 15:00:36+03:00,191
2024-04-02 15:01:35+03:00,173
2024-04-02 16:22:03+03:00,355
2024-04-02 16:23:04+03:00,308
2024-04-02 16:28:53+03:00,105
2024-04-02 16:34:20+03:00,852
2024-04-02 17:13:39+03:00,234
2024-04-02 19:23:29+03:00,111
2024-04-02 19:26:36+03:00,100
2024-04-02 19:29:27+03:00,692
2024-04-02 19:36:37+03:00,937
2024-04-02 19:39:28+03:00,977
2024-04-02 19:42:53+03:00,101
2024-04-02 19:42:53+03:00,107
2024-04-02 19:49:29+03:00,199
2024-04-02 20:50:24+03:00,783
2024-04-02 20:50:35+03:00,709
2024-04-02 20:59:40+03:00,816
2024-04-02 21:01:10+03:00,814
2024-04-02 21:09:48+03:00,167
2024-04-03 08:40:04+03:00,110
2024-04-03 09:16:13+03:00,123
2024-04-03 09:29:48+03:00,171
2024-04-03 12:41:20+03:00,143
2024-04-03 13:02:26+03:00,140
2024-04-03 13:14:33+03:00,207
2024-04-03 13:21:52+03:00,699
2024-04-03 13:23:02+03:00,102
2024-04-03 13:31:36+03:00,929
2024-04-03 13:37:42+03:00,413
2024-04-03 13:42:06+03:00,216
2024-04-03 13:53:41+03:00,467
2024-04-03 13:56:51+03:00,101
2024-04-03 14:03:33+03:00,890
2024-04-03 14:09:37+03:00,614
2024-04-03 14:13:54+03:00,339
2024-04-03 14:19:06+03:00,126
2024-04-03 14:53:33+03:00,889
2024-04-03 14:53:43+03:00,838
2024-04-03 15:03:21+03:00,253
2024-04-03 15:03:52+03:00,272
2024-04-03 15:19:51+03:00,519
2024-04-03 15:26:02+03:00,879
2024-04-03 15:29:49+03:00,956
2024-04-03 15:36:02+03:00,599
2024-04-03 15:40:48+03:00,354
2024-04-03 15:47:42+03:00,128
2024-04-03 16:06:43+03:00,256
2024-04-03 16:49:56+03:00,238
2024-04-03 19:06:10+03:00,156
2024-04-04 09:08:07+03:00,164
2024-04-04 09:31:28+03:00,181
2024-04-04 09:43:27+03:00,242
2024-04-04 09:43:41+03:00,155
2024-04-04 09:52:34+03:00,152
2024-04-04 09:55:29+03:00,118
2024-04-04 10:04:24+03:00,162
2024-04-04 10:15:01+03:00,356
2024-04-04 10:17:29+03:00,356
2024-04-04 10:41:47+03:00,278
2024-04-04 10:42:10+03:00,344
2024-04-04 10:51:49+03:00,438
2024-04-04 10:52:11+03:00,429
2024-04-04 11:04:57+03:00,104
2024-04-04 11:05:11+03:00,297
2024-04-04 11:15:00+03:00,170
2024-04-04 11:15:08+03:00,190
2024-04-04 11:25:14+03:00,161
2024-04-04 13:21:01+03:00,110
2024-04-04 13:31:13+03:00,147
2024-04-04 14:04:47+03:00,117
2024-04-06 02:05:04+03:00,107
2024-04-06 02:07:21+03:00,106
2024-04-06 02:22:08+03:00,116
2024-04-07 00:08:47+03:00,182
2024-04-07 00:18:52+03:00,190
2024-04-07 00:29:21+03:00,210
2024-04-07 00:41:22+03:00,164
2024-04-07 00:52:17+03:00,194
2024-04-07 01:02:48+03:00,217
2024-04-07 01:13:26+03:00,180
2024-04-08 00:58:38+03:00,132
2024-04-09 01:04:42+03:00,101
2024-04-09 01:26:28+03:00,100
2024-04-09 15:48:35+03:00,135
2024-04-09 15:53:46+03:00,167
2024-04-09 16:05:19+03:00,949
2024-04-09 16:06:09+03:00,939
2024-04-09 16:15:20+03:00,474
2024-04-09 16:16:23+03:00,405
2024-04-09 16:25:04+03:00,141
2024-04-09 16:48:13+03:00,106
2024-04-09 17:21:44+03:00,108
2024-04-09 17:31:50+03:00,560
2024-04-09 17:34:09+03:00,585
2024-04-09 17:40:55+03:00,102
2024-04-09 17:45:16+03:00,522
2024-04-09 17:53:30+03:00,778
2024-04-09 17:55:18+03:00,691
2024-04-09 18:03:41+03:00,104
2024-04-09 18:52:22+03:00,256
2024-04-09 18:56:34+03:00,571
2024-04-09 19:02:36+03:00,398
2024-04-09 19:05:35+03:00,129
2024-04-09 19:15:00+03:00,751
2024-04-09 19:16:37+03:00,682
2024-04-09 20:54:18+03:00,237
2024-04-09 20:57:49+03:00,399
2024-04-09 21:04:36+03:00,210
2024-04-09 21:08:55+03:00,144
2024-04-09 21:43:56+03:00,216
2024-04-09 21:48:09+03:00,192
2024-04-09 22:48:52+03:00,106
2024-04-09 22:58:29+03:00,464
2024-04-09 23:00:00+03:00,478
2024-04-09 23:23:16+03:00,110
2024-04-09 23:32:20+03:00,103
2024-04-09 23:56:15+03:00,137
2024-04-10 00:09:45+03:00,200
2024-04-10 00:18:36+03:00,210
2024-04-10 00:19:43+03:00,156
2024-04-10 00:29:38+03:00,122
2024-04-10 00:40:21+03:00,215
2024-04-10 00:50:07+03:00,117
2024-04-10 01:10:33+03:00,758
2024-04-10 01:14:02+03:00,916
2024-04-10 01:20:16+03:00,818
2024-04-10 01:23:22+03:00,554
2024-04-10 19:38:09+03:00,102
2024-04-10 20:00:35+03:00,554
2024-04-10 20:03:48+03:00,107
2024-04-10 20:03:48+03:00,110
2024-04-10 20:05:41+03:00,830
2024-04-10 20:15:55+03:00,149
2024-04-10 21:57:18+03:00,876
2024-04-10 21:58:09+03:00,885
2024-04-10 22:08:09+03:00,321
2024-04-10 22:10:23+03:00,324
2024-04-11 21:19:18+03:00,107
2024-04-11 21:41:26+03:00,119
2024-04-12 00:18:47+03:00,101
2024-04-12 02:11:07+03:00,107
2024-04-12 18:24:07+03:00,642
2024-04-12 18:27:43+03:00,761
2024-04-12 18:34:07+03:00,840
2024-04-12 18:36:45+03:00,661
2024-04-12 18:47:50+03:00,245
2024-04-12 18:58:34+03:00,802
2024-04-12 18:58:39+03:00,856
2024-04-12 19:08:40+03:00,336
2024-04-12 19:09:06+03:00,282
2024-04-12 19:18:41+03:00,370
2024-04-12 19:22:37+03:00,234
2024-04-12 19:29:13+03:00,507
2024-04-12 19:36:52+03:00,591
2024-04-12 19:40:21+03:00,600
2024-04-12 19:53:23+03:00,198
2024-04-12 19:56:45+03:00,160
2024-04-12 20:00:28+03:00,407
2024-04-12 20:06:09+03:00,179
2024-04-12 20:14:45+03:00,261
2024-04-12 20:17:58+03:00,225
2024-04-12 23:35:13+03:00,178
2024-04-12 23:35:58+03:00,178
2024-04-12 23:45:42+03:00,104
2024-04-12 23:46:09+03:00,148
2024-04-12 23:57:37+03:00,101
2024-04-13 00:59:39+03:00,104
2024-04-13 01:00:56+03:00,184
2024-04-13 02:33:57+03:00,403
2024-04-13 02:39:59+03:00,977
2024-04-13 02:43:35+03:00,983
2024-04-13 02:49:19+03:00,637
2024-04-13 02:53:05+03:00,300
2024-04-13 03:04:10+03:00,102
2024-04-13 03:12:01+03:00,113
2024-04-13 03:12:01+03:00,108
2024-04-13 03:13:50+03:00,696
2024-04-13 03:23:59+03:00,731
2024-04-13 03:24:33+03:00,833
2024-04-13 03:34:48+03:00,119
2024-04-13 03:36:07+03:00,124
2024-04-14 22:39:01+03:00,142
2024-04-14 23:14:53+03:00,131
2024-04-15 02:41:14+03:00,132
2024-04-15 10:46:48+03:00,104
2024-04-15 18:36:15+03:00,155
2024-04-16 03:15:36+03:00,126
2024-04-16 09:35:05+03:00,296
2024-04-16 09:55:26+03:00,724
2024-04-16 09:57:37+03:00,895
2024-04-16 09:59:24+03:00,105
2024-04-16 10:01:12+03:00,105
2024-04-16 10:07:59+03:00,667
2024-04-16 11:13:17+03:00,101
2024-04-16 11:23:43+03:00,219
2024-04-16 11:26:31+03:00,235
2024-04-16 11:37:10+03:00,763
2024-04-16 11:37:34+03:00,809
2024-04-16 11:48:03+03:00,261
2024-04-16 11:48:50+03:00,158
2024-04-16 13:16:00+03:00,479
2024-04-16 13:17:03+03:00,425
2024-04-16 13:24:26+03:00,225
2024-04-16 13:28:49+03:00,235
2024-04-16 13:38:00+03:00,228
2024-04-16 13:38:36+03:00,227
2024-04-16 15:55:15+03:00,188
2024-04-16 15:55:46+03:00,189
2024-04-16 16:39:11+03:00,737
2024-04-16 16:39:27+03:00,700
2024-04-16 16:49:18+03:00,233
2024-04-16 16:49:26+03:00,222
2024-04-16 17:00:03+03:00,504
2024-04-16 17:00:54+03:00,446
2024-04-16 18:23:30+03:00,465
2024-04-16 18:25:06+03:00,562
2024-04-16 18:34:01+03:00,850
2024-04-16 18:35:04+03:00,856
2024-04-16 18:43:39+03:00,471
2024-04-16 18:45:31+03:00,394
2024-04-16 19:01:08+03:00,100
2024-04-16 22:58:42+03:00,138
2024-04-17 00:12:54+03:00,100
2024-04-17 00:21:46+03:00,103
2024-04-17 04:55:56+03:00,117
2024-04-17 14:42:13+03:00,587
2024-04-17 14:43:34+03:00,529
2024-04-17 14:54:08+03:00,935
2024-04-17 14:54:18+03:00,941
2024-04-17 15:03:24+03:00,815
2024-04-17 15:03:38+03:00,806
2024-04-17 15:13:19+03:00,750
2024-04-17 15:13:34+03:00,787
2024-04-18 06:38:58+03:00,147
2024-04-18 13:39:23+03:00,124
2024-04-18 13:47:16+03:00,144
2024-04-18 13:57:36+03:00,543
2024-04-18 14:03:58+03:00,102
2024-04-18 14:03:58+03:00,101
2024-04-18 14:03:58+03:00,106
2024-04-18 14:04:06+03:00,985
2024-04-18 14:06:15+03:00,109
2024-04-18 14:14:07+03:00,579
2024-04-18 14:17:21+03:00,206
2024-04-18 14:40:44+03:00,123
2024-04-18 15:14:49+03:00,157
2024-04-18 15:24:49+03:00,320
2024-04-18 15:29:23+03:00,338
2024-04-18 15:30:35+03:00,109
2024-04-18 15:32:16+03:00,108
2024-04-18 15:37:13+03:00,878
2024-04-18 15:42:36+03:00,377
2024-04-18 15:48:58+03:00,120
2024-04-18 16:57:58+03:00,258
2024-04-18 16:58:50+03:00,212
2024-04-18 17:08:02+03:00,504
2024-04-18 17:08:55+03:00,510
2024-04-18 17:17:31+03:00,341
2024-04-18 17:18:56+03:00,344
2024-04-18 17:27:57+03:00,404
2024-04-18 17:58:06+03:00,124
2024-04-18 18:09:03+03:00,115
2024-04-18 18:33:28+03:00,263
2024-04-18 18:39:43+03:00,667
2024-04-18 18:43:05+03:00,606
2024-04-18 18:49:50+03:00,526
2024-04-18 18:55:14+03:00,753
2024-04-18 18:59:23+03:00,372
2024-04-18 19:10:11+03:00,365
2024-04-18 19:10:33+03:00,263
2024-04-19 06:40:06+03:00,170
2024-04-19 12:46:16+03:00,111
2024-04-19 13:03:50+03:00,104
2024-04-19 13:10:56+03:00,943
2024-04-19 13:11:37+03:00,104
2024-04-19 13:21:15+03:00,589
2024-04-19 13:22:10+03:00,422
2024-04-19 14:37:15+03:00,253
2024-04-19 14:37:41+03:00,257
2024-04-19 14:46:29+03:00,723
2024-04-19 14:47:58+03:00,704
2024-04-19 14:58:39+03:00,153
2024-04-19 14:59:11+03:00,143
2024-04-19 15:39:18+03:00,708
2024-04-19 15:41:28+03:00,111
2024-04-19 15:50:17+03:00,476
2024-04-19 15:52:05+03:00,432
2024-04-19 16:00:18+03:00,421
2024-04-19 16:01:57+03:00,190
2024-04-19 16:32:23+03:00,198
2024-04-19 16:42:36+03:00,100
2024-04-19 17:04:22+03:00,101
2024-04-19 17:15:24+03:00,571
2024-04-19 17:18:44+03:00,820
2024-04-19 17:25:29+03:00,847
2024-04-19 17:28:45+03:00,837
2024-04-19 17:36:15+03:00,379
2024-04-19 17:39:31+03:00,138
2024-04-20 19:14:46+03:00,202
2024-04-20 19:25:48+03:00,128
2024-04-20 20:40:46+03:00,164
2024-04-21 04:34:52+03:00,137
2024-04-21 23:11:08+03:00,108
2024-04-22 11:15:57+03:00,132
2024-04-22 11:28:12+03:00,751
2024-04-22 11:30:10+03:00,758
2024-04-22 11:38:08+03:00,797
2024-04-22 11:40:11+03:00,660
2024-04-22 12:54:25+03:00,489
2024-04-22 12:55:44+03:00,394
2024-04-22 13:04:07+03:00,106
2024-04-22 13:06:41+03:00,101
2024-04-22 13:06:41+03:00,105
2024-04-22 13:11:35+03:00,865
2024-04-22 13:16:52+03:00,834
2024-04-22 13:22:31+03:00,456
2024-04-22 16:35:55+03:00,707
2024-04-22 16:36:03+03:00,664
2024-04-22 16:46:03+03:00,711
2024-04-22 16:46:13+03:00,653
2024-04-22 17:01:55+03:00,109
2024-04-22 17:11:03+03:00,289
2024-04-22 18:28:27+03:00,865
2024-04-22 18:28:45+03:00,851
2024-04-22 18:38:34+03:00,606
2024-04-22 18:40:37+03:00,410
2024-04-22 19:00:53+03:00,102
2024-04-22 19:14:48+03:00,119
2024-04-22 19:24:33+03:00,311
2024-04-22 19:35:19+03:00,339
2024-04-23 07:40:35+03:00,101
2024-04-23 07:45:00+03:00,137
2024-04-23 22:27:19+03:00,115
2024-04-23 22:33:08+03:00,174
2024-04-25 13:11:46+03:00,170
2024-04-25 13:46:46+03:00,186
2024-04-25 22:29:18+03:00,247
2024-04-25 22:48:55+03:00,106
2024-04-26 00:44:10+03:00,101
2024-04-26 07:39:39+03:00,747
2024-04-26 07:43:11+03:00,860
2024-04-26 07:48:31+03:00,100
2024-04-26 07:48:31+03:00,100
2024-04-26 07:48:31+03:00,101
2024-04-26 07:53:12+03:00,707
2024-04-26 08:24:53+03:00,981
2024-04-26 08:25:03+03:00,955
2024-04-26 08:35:52+03:00,452
2024-04-26 09:21:36+03:00,135
2024-04-26 09:22:47+03:00,166
2024-04-26 10:15:22+03:00,202
2024-04-26 10:16:57+03:00,128
2024-04-26 10:51:28+03:00,223
2024-04-26 11:00:25+03:00,702
2024-04-26 11:03:38+03:00,790
2024-04-26 11:10:43+03:00,536
2024-04-26 11:13:39+03:00,287
2024-04-26 11:25:03+03:00,162
2024-04-26 11:31:23+03:00,672
2024-04-26 11:32:10+03:00,104
2024-04-26 11:40:42+03:00,894
2024-04-26 11:42:54+03:00,823
2024-04-26 11:51:12+03:00,820
2024-04-26 11:52:38+03:00,759
2024-04-26 12:01:36+03:00,781
2024-04-26 12:10:05+03:00,641
2024-04-26 12:11:37+03:00,754
2024-04-26 12:19:57+03:00,657
2024-04-26 12:21:37+03:00,511
2024-04-27 15:00:08+03:00,109
2024-04-27 15:23:38+03:00,164
2024-04-27 15:39:17+03:00,177
2024-04-27 15:55:52+03:00,125
2024-04-27 16:07:12+03:00,185
2024-04-27 16:16:22+03:00,115
2024-04-27 16:34:24+03:00,108
2024-04-27 17:52:36+03:00,438
2024-04-27 17:56:22+03:00,662
2024-04-27 18:01:53+03:00,954
2024-04-27 18:05:44+03:00,889
2024-04-27 18:13:45+03:00,265
2024-04-27 20:05:18+03:00,504
2024-04-27 20:05:40+03:00,502
2024-04-27 21:41:48+03:00,309
2024-04-27 21:42:52+03:00,310
2024-04-28 00:15:54+03:00,399
2024-04-28 00:15:59+03:00,430
2024-04-28 00:26:00+03:00,222
2024-04-28 00:26:07+03:00,202
2024-04-28 00:36:01+03:00,102
2024-04-28 00:36:04+03:00,107
2024-04-28 00:49:48+03:00,101
2024-04-28 00:59:18+03:00,384
2024-04-28 00:59:49+03:00,315
2024-04-28 01:18:03+03:00,526
2024-04-28 01:18:11+03:00,576
2024-04-28 01:55:27+03:00,306
2024-04-28 01:56:24+03:00,339
2024-04-28 03:01:39+03:00,619
2024-04-28 03:10:40+03:00,825
2024-04-28 03:55:31+03:00,159
2024-04-29 09:05:47+03:00,119
2024-04-29 09:14:54+03:00,694
2024-04-29 09:16:09+03:00,728
2024-04-29 09:24:42+03:00,665
2024-04-29 09:27:20+03:00,838
2024-04-29 09:35:16+03:00,370
2024-04-29 09:51:17+03:00,763
2024-04-29 09:53:42+03:00,810
2024-04-29 10:05:06+03:00,210
2024-04-29 10:11:46+03:00,388
2024-04-29 10:14:14+03:00,338
2024-04-29 10:22:41+03:00,893
2024-04-29 10:28:35+03:00,810
2024-04-29 10:32:46+03:00,677
2024-04-29 10:54:58+03:00,674
2024-04-29 10:57:47+03:00,799
2024-04-29 11:04:54+03:00,863
2024-04-29 11:07:43+03:00,776
2024-04-29 11:15:00+03:00,286
2024-04-29 11:53:42+03:00,144
2024-04-29 11:55:31+03:00,119
2024-04-29 13:06:21+03:00,109
2024-04-29 13:06:21+03:00,105
2024-04-29 13:06:57+03:00,431
2024-04-29 13:07:52+03:00,102
2024-04-29 13:14:47+03:00,101
2024-04-29 13:14:47+03:00,100
2024-04-29 13:14:47+03:00,103
2024-04-29 13:16:58+03:00,944
2024-04-29 13:26:58+03:00,172
2024-04-29 13:38:13+03:00,440
2024-04-29 13:42:27+03:00,443
2024-04-29 13:51:19+03:00,465
2024-04-29 13:52:21+03:00,415
2024-04-29 15:34:49+03:00,258
2024-04-29 15:37:33+03:00,310
2024-04-29 15:45:00+03:00,258
2024-04-29 15:47:35+03:00,318
2024-04-29 15:55:28+03:00,528
2024-04-29 15:58:03+03:00,670
2024-04-29 16:05:43+03:00,437
2024-04-29 16:07:31+03:00,524
2024-04-29 16:15:47+03:00,333
2024-04-29 16:17:29+03:00,135
2024-04-29 16:30:13+03:00,816
2024-04-29 16:30:43+03:00,847
2024-04-29 16:40:44+03:00,704
2024-04-29 16:41:19+03:00,658
2024-04-29 16:50:35+03:00,589
2024-04-29 16:50:45+03:00,600
2024-04-29 17:00:51+03:00,522
2024-04-29 17:01:06+03:00,518
2024-04-29 19:27:28+03:00,114
2024-04-29 22:10:01+03:00,101
2024-04-30 11:06:55+03:00,694
2024-04-30 11:10:55+03:00,797
2024-04-30 11:16:55+03:00,858
2024-04-30 11:20:56+03:00,742
2024-04-30 12:02:47+03:00,178
2024-04-30 12:35:17+03:00,267
2024-04-30 12:35:49+03:00,276
2024-04-30 12:45:11+03:00,102
2024-04-30 12:45:11+03:00,101
2024-04-30 12:45:11+03:00,100
2024-04-30 12:45:11+03:00,102
2024-04-30 12:45:11+03:00,107
2024-04-30 12:47:17+03:00,845
2024-04-30 14:55:32+03:00,115
2024-04-30 15:06:04+03:00,132
2024-04-30 15:06:29+03:00,171
2024-04-30 16:12:29+03:00,168
2024-04-30 16:58:54+03:00,527
2024-04-30 17:01:18+03:00,675
2024-04-30 17:09:46+03:00,458
2024-04-30 17:11:19+03:00,385
2024-04-30 17:24:25+03:00,481
2024-04-30 17:27:38+03:00,690
2024-04-30 17:35:01+03:00,704
2024-04-30 17:38:21+03:00,467
2024-04-30 17:45:22+03:00,102
2024-04-30 17:49:53+03:00,929
2024-04-30 17:56:45+03:00,609
2024-04-30 17:59:34+03:00,272
2024-04-30 18:26:05+03:00,264
2024-04-30 18:31:49+03:00,226
2024-04-30 19:02:20+03:00,558
2024-04-30 19:02:56+03:00,515
2024-04-30 19:12:38+03:00,607
2024-04-30 19:12:59+03:00,619
2024-04-30 19:22:20+03:00,561
2024-04-30 19:22:23+03:00,525
2024-04-30 19:55:50+03:00,835
2024-04-30 19:59:43+03:00,510
2024-04-30 20:05:48+03:00,600
2024-04-30 20:09:51+03:00,829
2024-04-30 20:15:11+03:00,805
2024-04-30 20:20:04+03:00,383
2024-04-30 20:30:28+03:00,173
2024-04-30 20:33:30+03:00,179
2024-04-30 22:06:41+03:00,537
2024-04-30 22:07:32+03:00,551
2024-04-30 23:06:38+03:00,357
2024-04-30 23:10:07+03:00,346
2024-04-30 23:25:24+03:00,637
2024-04-30 23:35:25+03:00,129
2024-05-01 00:01:15+03:00,129
2024-05-01 00:24:48+03:00,763
2024-05-01 00:24:49+03:00,768
2024-05-01 00:35:20+03:00,860
2024-05-01 00:36:33+03:00,779
2024-05-01 00:45:49+03:00,209
2024-05-01 00:45:59+03:00,308
2024-05-02 15:43:55+03:00,162
2024-05-02 16:02:07+03:00,118
2024-05-02 20:15:53+03:00,124
2024-05-04 14:20:46+03:00,118
2024-05-04 14:24:02+03:00,114
2024-05-04 14:37:59+03:00,139
2024-05-04 18:23:28+03:00,163
2024-05-04 18:34:12+03:00,130
2024-05-04 20:21:00+03:00,779
2024-05-04 20:22:14+03:00,885
2024-05-04 20:23:20+03:00,104
2024-05-04 20:23:20+03:00,102
2024-05-04 20:25:17+03:00,104
2024-05-04 20:32:15+03:00,601
2024-05-04 20:35:45+03:00,216
2024-05-04 20:59:20+03:00,139
2024-05-04 21:24:46+03:00,186
2024-05-04 21:33:10+03:00,496
2024-05-04 21:35:01+03:00,453
2024-05-04 21:35:55+03:00,106
2024-05-04 21:37:25+03:00,102
2024-05-04 21:43:31+03:00,867
2024-05-04 21:48:14+03:00,366
2024-05-05 00:04:09+03:00,548
2024-05-05 00:04:42+03:00,541
2024-05-05 00:14:29+03:00,575
2024-05-05 00:14:40+03:00,649
2024-05-05 00:28:16+03:00,354
2024-05-05 00:34:17+03:00,129
2024-05-05 01:11:28+03:00,121
2024-05-05 01:36:02+03:00,725
2024-05-05 01:36:23+03:00,715
2024-05-05 01:45:15+03:00,819
2024-05-05 01:45:39+03:00,801
2024-05-05 01:55:45+03:00,283
2024-05-05 01:56:13+03:00,248
2024-05-05 02:06:53+03:00,178
2024-05-05 02:42:01+03:00,121
2024-05-06 15:03:38+03:00,108
2024-05-06 15:38:19+03:00,593
2024-05-06 15:42:57+03:00,407
2024-05-06 16:00:06+03:00,413
2024-05-06 16:02:18+03:00,473
2024-05-06 16:33:03+03:00,117
2024-05-06 17:33:09+03:00,101
2024-05-06 17:40:53+03:00,688
2024-05-06 17:42:39+03:00,901
2024-05-06 17:50:47+03:00,718
2024-05-06 17:53:03+03:00,493
2024-05-06 18:36:48+03:00,372
2024-05-06 18:36:48+03:00,137
2024-05-06 18:53:00+03:00,888
2024-05-06 18:54:23+03:00,752
2024-05-06 23:57:52+03:00,121
2024-05-07 00:34:50+03:00,115
2024-05-07 10:20:54+03:00,155
2024-05-07 10:58:24+03:00,104
2024-05-07 11:08:46+03:00,189
2024-05-07 11:15:44+03:00,627
2024-05-07 11:18:24+03:00,944
2024-05-07 11:21:13+03:00,109
2024-05-07 11:25:45+03:00,836
2024-05-07 12:07:44+03:00,149
2024-05-07 12:44:32+03:00,269
2024-05-07 12:45:53+03:00,157
2024-05-07 12:59:39+03:00,766
2024-05-07 13:00:26+03:00,799
2024-05-07 14:59:59+03:00,205
2024-05-07 15:00:41+03:00,126
2024-05-07 15:10:57+03:00,255
2024-05-07 15:13:27+03:00,286
2024-05-07 15:23:00+03:00,153
2024-05-07 15:25:53+03:00,127
2024-05-07 17:09:50+03:00,146
2024-05-07 17:10:38+03:00,150
2024-05-07 17:22:08+03:00,842
2024-05-07 17:25:09+03:00,602
2024-05-07 17:55:32+03:00,104
2024-05-07 17:56:13+03:00,119
2024-05-07 18:15:11+03:00,604
2024-05-07 18:16:18+03:00,593
2024-05-07 19:00:59+03:00,739
2024-05-07 19:01:08+03:00,767
2024-05-07 19:11:08+03:00,166
2024-05-07 20:49:25+03:00,583
2024-05-07 20:58:43+03:00,495
2024-05-07 22:02:58+03:00,669
2024-05-07 22:15:24+03:00,890
2024-05-07 22:22:59+03:00,483
2024-05-07 23:21:44+03:00,263
2024-05-07 23:31:32+03:00,832
2024-05-07 23:41:21+03:00,653
2024-05-09 02:41:35+03:00,262
2024-05-09 02:55:24+03:00,134
2024-05-09 03:35:51+03:00,127
2024-05-09 04:39:30+03:00,141
2024-05-09 04:48:55+03:00,141
2024-05-09 05:20:45+03:00,171
2024-05-09 15:31:18+03:00,162
2024-05-10 08:54:06+03:00,183
2024-05-10 09:03:50+03:00,775
2024-05-10 09:04:00+03:00,768
2024-05-10 09:14:12+03:00,806
2024-05-10 09:15:12+03:00,814
2024-05-10 09:24:22+03:00,120
2024-05-10 09:36:53+03:00,277
2024-05-10 09:43:09+03:00,774
2024-05-10 09:46:58+03:00,799
2024-05-10 09:54:36+03:00,714
2024-05-10 09:57:00+03:00,542
2024-05-10 10:59:54+03:00,195
2024-05-10 11:02:48+03:00,305
2024-05-10 11:50:48+03:00,152
2024-05-10 11:52:41+03:00,217
2024-05-10 12:00:58+03:00,137
2024-05-10 12:42:36+03:00,408
2024-05-10 12:49:47+03:00,814
2024-05-10 12:52:34+03:00,873
2024-05-10 13:00:20+03:00,434
2024-05-10 13:02:35+03:00,447
2024-05-10 13:02:38+03:00,111
2024-05-10 13:12:47+03:00,429
2024-05-10 13:13:35+03:00,363
2024-05-10 13:43:26+03:00,159
2024-05-10 13:44:11+03:00,158
2024-05-10 13:57:20+03:00,663
2024-05-10 13:57:32+03:00,634
2024-05-10 14:29:30+03:00,823
2024-05-10 14:34:28+03:00,801
2024-05-10 14:39:26+03:00,580
2024-05-10 14:44:07+03:00,204
2024-05-10 14:50:48+03:00,297
2024-05-10 14:54:25+03:00,487
2024-05-10 15:01:25+03:00,404
2024-05-10 15:04:36+03:00,141
2024-05-11 08:45:54+03:00,102
2024-05-11 08:48:52+03:00,517
2024-05-11 08:55:49+03:00,1013
2024-05-11 08:58:47+03:00,987
2024-05-11 09:06:25+03:00,428
2024-05-11 09:08:58+03:00,134
2024-05-11 10:15:36+03:00,479
2024-05-11 10:16:37+03:00,433
2024-05-11 10:32:04+03:00,104
2024-05-11 10:32:04+03:00,101
2024-05-11 10:32:04+03:00,100
2024-05-11 10:32:04+03:00,102
2024-05-11 10:32:04+03:00,103
2024-05-11 10:32:04+03:00,111
2024-05-11 10:32:04+03:00,104
2024-05-11 10:34:54+03:00,872
2024-05-11 10:38:22+03:00,107
2024-05-11 10:38:22+03:00,103
2024-05-11 10:38:22+03:00,104
2024-05-11 10:44:55+03:00,416
2024-05-11 11:19:08+03:00,861
2024-05-11 11:28:28+03:00,508
